method,case_id,category,fake_record,input_chars,input_bytes,salt_bytes,algorithm,cost_param,expected_observation,actual_observation,ok,correct,digest_obs_match,verifier_obs_match,salt_obs_match,cost_obs_match,comparison_obs_match,encoding_obs_match,api_boundary_obs_match,error_class,naive_should_fail,external_not_tested,elapsed_s,reason
encoding_boundary_checker,c03_pbkdf2_unique_salt,salt_policy,synthetic_password_case,12,12,16,pbkdf2_hmac,100000,unique_salt_different_output,,False,True,,,,,,,,,False,False,6.260816007852554e-07,skip
encoding_boundary_checker,c04_pbkdf2_same_salt_diff_password,salt_policy,synthetic_password_case,12,12,16,pbkdf2_hmac,100000,different_password_different_output,,False,True,,,,,,,,,False,False,6.170012056827545e-07,skip
encoding_boundary_checker,c05_pbkdf2_algorithm_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,,algorithm_stored,,False,True,,,,,,,,,False,False,6.330665200948715e-07,skip
encoding_boundary_checker,c06_pbkdf2_iteration_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,100000,iterations_stored,,False,True,,,,,,,,,False,False,6.719492375850677e-07,skip
encoding_boundary_checker,c07_pbkdf2_salt_metadata,verifier_format,sample_verifier,0,0,16,,,salt_stored,,False,True,,,,,,,,,False,False,6.451737135648727e-07,skip
encoding_boundary_checker,c08_pbkdf2_digest_len_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,,digest_len_stored,,False,True,,,,,,,,,False,False,6.719492375850677e-07,skip
encoding_boundary_checker,c09_pbkdf2_verify_success,kdf_policy,fake_login_row,12,0,0,pbkdf2_hmac,100000,verify_success,,False,True,,,,,,,,,False,False,6.200280040502548e-07,skip
encoding_boundary_checker,c10_pbkdf2_verify_wrong,kdf_policy,fake_login_row,12,0,0,pbkdf2_hmac,100000,verify_fail,,False,True,,,,,,,,,False,False,6.100162863731384e-07,skip
encoding_boundary_checker,c11_pbkdf2_iteration_changes_output,kdf_policy,test_service,0,0,0,pbkdf2_hmac,200000,iterations_change_output,,False,True,,,,,,,,,False,False,5.681067705154419e-07,skip
encoding_boundary_checker,c12_pbkdf2_low_iteration_caveat,kdf_policy,test_service,0,0,0,pbkdf2_hmac,1000,low_iteration_caveat,,False,True,,,,,,,,,False,False,5.669426172971725e-07,skip
encoding_boundary_checker,c13_pbkdf2_sha256_vs_sha512,kdf_policy,test_service,0,0,0,pbkdf2_hmac,,hash_name_matters,,False,True,,,,,,,,,False,False,5.601905286312103e-07,skip
encoding_boundary_checker,c14_secrets_salt_generation,salt_policy,demo_account,0,0,16,,,,,False,True,,,,,,,,,False,False,5.969777703285217e-07,skip
encoding_boundary_checker,c15_fixed_salt_negative,salt_policy,demo_account,0,0,16,,,,,False,True,,,,,,,,,True,False,5.860347300767899e-07,skip
encoding_boundary_checker,c16_short_salt_caveat,salt_policy,demo_account,0,0,4,,,,,False,True,,,,,,,,,False,False,6.139744073152542e-07,skip
encoding_boundary_checker,c17_salt_uniqueness,salt_policy,synthetic_password_case,0,0,16,,,,,False,True,,,,,,,,,False,False,6.388872861862183e-07,skip
encoding_boundary_checker,c18_scrypt_available,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_available_or_skip,,False,True,,,,,,,,,False,False,5.629844963550568e-07,skip
encoding_boundary_checker,c19_scrypt_unavailable_skip,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_optional_skip,,False,True,,,,,,,,,False,False,5.238689482212067e-07,skip
encoding_boundary_checker,c20_scrypt_parameters,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_n_r_p_metadata,,False,True,,,,,,,,,False,False,5.629844963550568e-07,skip
encoding_boundary_checker,c21_scrypt_memory_cost,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_memory_cost_caveat,,False,True,,,,,,,,,False,False,5.729962140321732e-07,skip
encoding_boundary_checker,c22_compare_digest_success,compare_policy,fake_login_row,0,0,0,,,,,False,True,,,,,,,,,False,False,6.209593266248703e-07,skip
encoding_boundary_checker,c23_compare_digest_failure,compare_policy,fake_login_row,0,0,0,,,,,False,True,,,,,,,,,False,False,5.790498107671738e-07,skip
encoding_boundary_checker,c24_equality_compare_caveat,compare_policy,fake_login_row,0,0,0,,,,,False,True,,,,,,,,,True,False,5.811452865600586e-07,skip
encoding_boundary_checker,c25_hex_vs_binary,verifier_format,sample_verifier,0,0,0,,,hex_vs_binary_caveat,,False,True,,,,,,,,,False,False,6.470363587141037e-07,skip
encoding_boundary_checker,c26_base64_verifier,verifier_format,sample_verifier,0,0,0,,,base64_encoding,,False,True,,,,,,,,,False,False,6.549526005983353e-07,skip
encoding_boundary_checker,c27_malformed_verifier,verifier_format,sample_verifier,0,0,0,,,malformed_verifier_parse_error,,False,True,,,,,,,,,False,False,6.270129233598709e-07,skip
encoding_boundary_checker,c28_missing_algorithm,verifier_format,sample_verifier,0,0,0,,,missing_algorithm_metadata,,False,True,,,,,,,,,False,False,6.430782377719879e-07,skip
encoding_boundary_checker,c29_missing_cost,verifier_format,sample_verifier,0,0,0,,,missing_cost_metadata,,False,True,,,,,,,,,False,False,6.218906491994858e-07,skip
encoding_boundary_checker,c30_missing_salt,verifier_format,sample_verifier,0,0,0,,,missing_salt_metadata,,False,True,,,,,,,,,False,False,6.181653589010239e-07,skip
encoding_boundary_checker,c31_unicode_utf8,encoding_caveat,example_user,13,0,0,,,,utf8_encoding,True,True,,,,,,True,,,False,False,1.949956640601158e-06,
encoding_boundary_checker,c32_bytes_str_boundary,encoding_caveat,example_user,0,0,0,,,,bytes_str_boundary,True,True,,,,,,True,,,False,False,1.234002411365509e-06,
encoding_boundary_checker,c33_normalization_not_applied,encoding_caveat,example_user,0,0,0,,,,normalization_not_silent,True,True,,,,,,True,,,False,False,9.469222277402878e-07,
encoding_boundary_checker,c34_nul_byte,encoding_caveat,example_user,0,0,0,,,,nul_byte_caveat,True,True,,,,,,True,,,False,False,8.00006091594696e-07,
encoding_boundary_checker,c35_long_input_policy,input_length_caveat,toy_secret,0,200,0,,,,,False,True,,,,,,,,,False,False,7.83940777182579e-07,skip
encoding_boundary_checker,c36_bcrypt_72byte_not_tested,bcrypt_not_tested,toy_secret,0,100,0,,,,,False,True,,,,,,,,,False,True,6.60773366689682e-07,skip
encoding_boundary_checker,c37_argon2_not_stdlib,argon2_not_tested,test_service,0,0,0,,,argon2_not_stdlib,,False,True,,,,,,,,,False,True,6.328336894512177e-07,skip
encoding_boundary_checker,c38_bcrypt_not_stdlib,bcrypt_not_tested,test_service,0,0,0,,,bcrypt_not_stdlib,,False,True,,,,,,,,,False,True,6.270129233598709e-07,skip
encoding_boundary_checker,c39_pepper_not_tested,production_truth_not_tested,demo_account,0,0,0,,,pepper_not_tested,,False,True,,,,,,,,,False,True,6.360933184623718e-07,skip
encoding_boundary_checker,c40_password_cache_key_smell,cache_key_caveat,fake_login_row,0,0,0,,,password_cache_key_smell,,False,True,,,,,,,,,True,False,6.789341568946838e-07,skip
encoding_boundary_checker,c41_hmac_domain_separation,hmac_caveat,test_service,0,0,0,,,hmac_domain_separation,,False,True,,,,,,,,,False,False,6.060581654310226e-07,skip
encoding_boundary_checker,c42_hmac_key_not_salt,hmac_caveat,test_service,0,0,0,,,hmac_key_not_salt,,False,True,,,,,,,,,False,False,5.709007382392883e-07,skip
encoding_boundary_checker,c43_secrets_vs_random,secrets_policy,demo_account,0,0,0,,,,,False,True,,,,,,,,,False,False,5.769543349742889e-07,skip
encoding_boundary_checker,c44_deterministic_salt_test,secrets_policy,demo_account,0,0,0,,,,,False,True,,,,,,,,,False,False,5.729962140321732e-07,skip
encoding_boundary_checker,c45_timing_not_proof,production_truth_not_tested,test_service,0,0,0,,,,,False,True,,,,,,,,,False,True,6.50063157081604e-07,skip
encoding_boundary_checker,c46_password_strength_not_tested,production_truth_not_tested,example_user,0,0,0,,,password_strength_not_tested,,False,True,,,,,,,,,False,True,6.330665200948715e-07,skip
encoding_boundary_checker,c47_breach_resistance_not_tested,production_truth_not_tested,example_user,0,0,0,,,breach_resistance_not_tested,,False,True,,,,,,,,,False,True,6.309710443019867e-07,skip
encoding_boundary_checker,c48_rate_limiting_not_tested,production_truth_not_tested,fictional_admin,0,0,0,,,rate_limiting_not_tested,,False,True,,,,,,,,,False,True,6.279442459344864e-07,skip
encoding_boundary_checker,c49_database_storage_not_tested,production_truth_not_tested,demo_account,0,0,0,,,database_storage_not_tested,,False,True,,,,,,,,,False,True,6.288755685091019e-07,skip
encoding_boundary_checker,c50_production_auth_not_tested,production_truth_not_tested,fictional_admin,0,0,0,,,production_auth_not_tested,,False,True,,,,,,,,,False,True,6.279442459344864e-07,skip
input_length_policy_checker,c01_unsalted_sha256,fast_hash_footgun,example_user,12,12,0,sha256,None,unsalted_fast_hash_footgun,,False,True,,,,,,,,,True,False,1.1979136615991592e-06,skip
input_length_policy_checker,c02_repeated_fast_hash,fast_hash_footgun,demo_account,12,12,0,sha256,,same_input_same_output,,False,True,,,,,,,,,True,False,8.640345185995102e-07,skip
input_length_policy_checker,c03_pbkdf2_unique_salt,salt_policy,synthetic_password_case,12,12,16,pbkdf2_hmac,100000,unique_salt_different_output,,False,True,,,,,,,,,False,False,9.280629456043243e-07,skip
input_length_policy_checker,c04_pbkdf2_same_salt_diff_password,salt_policy,synthetic_password_case,12,12,16,pbkdf2_hmac,100000,different_password_different_output,,False,True,,,,,,,,,False,False,7.280614227056503e-07,skip
input_length_policy_checker,c05_pbkdf2_algorithm_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,,algorithm_stored,,False,True,,,,,,,,,False,False,7.650814950466156e-07,skip
input_length_policy_checker,c06_pbkdf2_iteration_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,100000,iterations_stored,,False,True,,,,,,,,,False,False,6.710179150104523e-07,skip
input_length_policy_checker,c07_pbkdf2_salt_metadata,verifier_format,sample_verifier,0,0,16,,,salt_stored,,False,True,,,,,,,,,False,False,6.288755685091019e-07,skip
input_length_policy_checker,c08_pbkdf2_digest_len_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,,digest_len_stored,,False,True,,,,,,,,,False,False,6.009358912706375e-07,skip
input_length_policy_checker,c09_pbkdf2_verify_success,kdf_policy,fake_login_row,12,0,0,pbkdf2_hmac,100000,verify_success,,False,True,,,,,,,,,False,False,6.1793252825737e-07,skip
input_length_policy_checker,c10_pbkdf2_verify_wrong,kdf_policy,fake_login_row,12,0,0,pbkdf2_hmac,100000,verify_fail,,False,True,,,,,,,,,False,False,6.151385605335236e-07,skip
input_length_policy_checker,c11_pbkdf2_iteration_changes_output,kdf_policy,test_service,0,0,0,pbkdf2_hmac,200000,iterations_change_output,,False,True,,,,,,,,,False,False,5.902256816625595e-07,skip
input_length_policy_checker,c12_pbkdf2_low_iteration_caveat,kdf_policy,test_service,0,0,0,pbkdf2_hmac,1000,low_iteration_caveat,,False,True,,,,,,,,,False,False,6.330665200948715e-07,skip
input_length_policy_checker,c13_pbkdf2_sha256_vs_sha512,kdf_policy,test_service,0,0,0,pbkdf2_hmac,,hash_name_matters,,False,True,,,,,,,,,False,False,5.869660526514053e-07,skip
input_length_policy_checker,c14_secrets_salt_generation,salt_policy,demo_account,0,0,16,,,,,False,True,,,,,,,,,False,False,6.211921572685242e-07,skip
input_length_policy_checker,c15_fixed_salt_negative,salt_policy,demo_account,0,0,16,,,,,False,True,,,,,,,,,True,False,6.33997842669487e-07,skip
input_length_policy_checker,c16_short_salt_caveat,salt_policy,demo_account,0,0,4,,,,,False,True,,,,,,,,,False,False,6.239861249923706e-07,skip
input_length_policy_checker,c17_salt_uniqueness,salt_policy,synthetic_password_case,0,0,16,,,,,False,True,,,,,,,,,False,False,6.149057298898697e-07,skip
input_length_policy_checker,c18_scrypt_available,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_available_or_skip,,False,True,,,,,,,,,False,False,5.809124559164047e-07,skip
input_length_policy_checker,c19_scrypt_unavailable_skip,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_optional_skip,,False,True,,,,,,,,,False,False,5.709007382392883e-07,skip
input_length_policy_checker,c20_scrypt_parameters,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_n_r_p_metadata,,False,True,,,,,,,,,False,False,5.888286978006363e-07,skip
input_length_policy_checker,c21_scrypt_memory_cost,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_memory_cost_caveat,,False,True,,,,,,,,,False,False,5.981419235467911e-07,skip
input_length_policy_checker,c22_compare_digest_success,compare_policy,fake_login_row,0,0,0,,,,,False,True,,,,,,,,,False,False,5.979090929031372e-07,skip
input_length_policy_checker,c23_compare_digest_failure,compare_policy,fake_login_row,0,0,0,,,,,False,True,,,,,,,,,False,False,6.09084963798523e-07,skip
input_length_policy_checker,c24_equality_compare_caveat,compare_policy,fake_login_row,0,0,0,,,,,False,True,,,,,,,,,True,False,6.079208105802536e-07,skip
input_length_policy_checker,c25_hex_vs_binary,verifier_format,sample_verifier,0,0,0,,,hex_vs_binary_caveat,,False,True,,,,,,,,,False,False,5.799811333417892e-07,skip
input_length_policy_checker,c26_base64_verifier,verifier_format,sample_verifier,0,0,0,,,base64_encoding,,False,True,,,,,,,,,False,False,5.888286978006363e-07,skip
input_length_policy_checker,c27_malformed_verifier,verifier_format,sample_verifier,0,0,0,,,malformed_verifier_parse_error,,False,True,,,,,,,,,False,False,5.771871656179428e-07,skip
input_length_policy_checker,c28_missing_algorithm,verifier_format,sample_verifier,0,0,0,,,missing_algorithm_metadata,,False,True,,,,,,,,,False,False,5.990732461214066e-07,skip
input_length_policy_checker,c29_missing_cost,verifier_format,sample_verifier,0,0,0,,,missing_cost_metadata,,False,True,,,,,,,,,False,False,5.920883268117905e-07,skip
input_length_policy_checker,c30_missing_salt,verifier_format,sample_verifier,0,0,0,,,missing_salt_metadata,,False,True,,,,,,,,,False,False,5.960464477539062e-07,skip
input_length_policy_checker,c31_unicode_utf8,encoding_caveat,example_user,13,0,0,,,,,False,True,,,,,,,,,False,False,6.01867213845253e-07,skip
input_length_policy_checker,c32_bytes_str_boundary,encoding_caveat,example_user,0,0,0,,,,,False,True,,,,,,,,,False,False,6.130430847406387e-07,skip
input_length_policy_checker,c33_normalization_not_applied,encoding_caveat,example_user,0,0,0,,,,,False,True,,,,,,,,,False,False,6.391201168298721e-07,skip
input_length_policy_checker,c34_nul_byte,encoding_caveat,example_user,0,0,0,,,,,False,True,,,,,,,,,False,False,6.109476089477539e-07,skip
input_length_policy_checker,c35_long_input_policy,input_length_caveat,toy_secret,0,200,0,,,,long_input_policy,True,True,,,,,,True,,,False,False,1.1129304766654968e-06,
input_length_policy_checker,c36_bcrypt_72byte_not_tested,bcrypt_not_tested,toy_secret,0,100,0,,,,bcrypt_72byte_not_tested,True,True,,,,,,True,,,False,True,1.1119991540908813e-06,
input_length_policy_checker,c37_argon2_not_stdlib,argon2_not_tested,test_service,0,0,0,,,argon2_not_stdlib,,False,True,,,,,,,,,False,True,7.371418178081512e-07,skip
input_length_policy_checker,c38_bcrypt_not_stdlib,bcrypt_not_tested,test_service,0,0,0,,,bcrypt_not_stdlib,input_length_observed,True,True,,,,,,True,,,False,True,1.0060612112283707e-06,
input_length_policy_checker,c39_pepper_not_tested,production_truth_not_tested,demo_account,0,0,0,,,pepper_not_tested,,False,True,,,,,,,,,False,True,9.478535503149033e-07,skip
input_length_policy_checker,c40_password_cache_key_smell,cache_key_caveat,fake_login_row,0,0,0,,,password_cache_key_smell,,False,True,,,,,,,,,True,False,6.151385605335236e-07,skip
input_length_policy_checker,c41_hmac_domain_separation,hmac_caveat,test_service,0,0,0,,,hmac_domain_separation,,False,True,,,,,,,,,False,False,6.00004568696022e-07,skip
input_length_policy_checker,c42_hmac_key_not_salt,hmac_caveat,test_service,0,0,0,,,hmac_key_not_salt,,False,True,,,,,,,,,False,False,6.039626896381378e-07,skip
input_length_policy_checker,c43_secrets_vs_random,secrets_policy,demo_account,0,0,0,,,,,False,True,,,,,,,,,False,False,6.030313670635223e-07,skip
input_length_policy_checker,c44_deterministic_salt_test,secrets_policy,demo_account,0,0,0,,,,,False,True,,,,,,,,,False,False,6.048940122127533e-07,skip
input_length_policy_checker,c45_timing_not_proof,production_truth_not_tested,test_service,0,0,0,,,,,False,True,,,,,,,,,False,True,7.9302117228508e-07,skip
input_length_policy_checker,c46_password_strength_not_tested,production_truth_not_tested,example_user,0,0,0,,,password_strength_not_tested,,False,True,,,,,,,,,False,True,7.669441401958466e-07,skip
input_length_policy_checker,c47_breach_resistance_not_tested,production_truth_not_tested,example_user,0,0,0,,,breach_resistance_not_tested,,False,True,,,,,,,,,False,True,7.580965757369995e-07,skip
input_length_policy_checker,c48_rate_limiting_not_tested,production_truth_not_tested,fictional_admin,0,0,0,,,rate_limiting_not_tested,,False,True,,,,,,,,,False,True,7.560010999441147e-07,skip
input_length_policy_checker,c49_database_storage_not_tested,production_truth_not_tested,demo_account,0,0,0,,,database_storage_not_tested,,False,True,,,,,,,,,False,True,7.380731403827667e-07,skip
input_length_policy_checker,c50_production_auth_not_tested,production_truth_not_tested,fictional_admin,0,0,0,,,production_auth_not_tested,,False,True,,,,,,,,,False,True,7.369089871644974e-07,skip
hmac_domain_separation_demo,c01_unsalted_sha256,fast_hash_footgun,example_user,12,12,0,sha256,None,unsalted_fast_hash_footgun,,False,True,,,,,,,,,True,False,1.0530930012464523e-06,skip
hmac_domain_separation_demo,c02_repeated_fast_hash,fast_hash_footgun,demo_account,12,12,0,sha256,,same_input_same_output,,False,True,,,,,,,,,True,False,7.988419383764267e-07,skip
hmac_domain_separation_demo,c03_pbkdf2_unique_salt,salt_policy,synthetic_password_case,12,12,16,pbkdf2_hmac,100000,unique_salt_different_output,,False,True,,,,,,,,,False,False,6.759073585271835e-07,skip
hmac_domain_separation_demo,c04_pbkdf2_same_salt_diff_password,salt_policy,synthetic_password_case,12,12,16,pbkdf2_hmac,100000,different_password_different_output,,False,True,,,,,,,,,False,False,6.989575922489166e-07,skip
hmac_domain_separation_demo,c05_pbkdf2_algorithm_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,,algorithm_stored,,False,True,,,,,,,,,False,False,6.391201168298721e-07,skip
hmac_domain_separation_demo,c06_pbkdf2_iteration_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,100000,iterations_stored,,False,True,,,,,,,,,False,False,6.509944796562195e-07,skip
hmac_domain_separation_demo,c07_pbkdf2_salt_metadata,verifier_format,sample_verifier,0,0,16,,,salt_stored,,False,True,,,,,,,,,False,False,6.33997842669487e-07,skip
hmac_domain_separation_demo,c08_pbkdf2_digest_len_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,,digest_len_stored,,False,True,,,,,,,,,False,False,6.430782377719879e-07,skip
hmac_domain_separation_demo,c09_pbkdf2_verify_success,kdf_policy,fake_login_row,12,0,0,pbkdf2_hmac,100000,verify_success,,False,True,,,,,,,,,False,False,6.16069883108139e-07,skip
hmac_domain_separation_demo,c10_pbkdf2_verify_wrong,kdf_policy,fake_login_row,12,0,0,pbkdf2_hmac,100000,verify_fail,,False,True,,,,,,,,,False,False,6.048940122127533e-07,skip
hmac_domain_separation_demo,c11_pbkdf2_iteration_changes_output,kdf_policy,test_service,0,0,0,pbkdf2_hmac,200000,iterations_change_output,,False,True,,,,,,,,,False,False,5.91157004237175e-07,skip
hmac_domain_separation_demo,c12_pbkdf2_low_iteration_caveat,kdf_policy,test_service,0,0,0,pbkdf2_hmac,1000,low_iteration_caveat,,False,True,,,,,,,,,False,False,5.930196493864059e-07,skip
hmac_domain_separation_demo,c13_pbkdf2_sha256_vs_sha512,kdf_policy,test_service,0,0,0,pbkdf2_hmac,,hash_name_matters,,False,True,,,,,,,,,False,False,6.009358912706375e-07,skip
hmac_domain_separation_demo,c14_secrets_salt_generation,salt_policy,demo_account,0,0,16,,,,,False,True,,,,,,,,,False,False,6.649643182754517e-07,skip
hmac_domain_separation_demo,c15_fixed_salt_negative,salt_policy,demo_account,0,0,16,,,,,False,True,,,,,,,,,True,False,6.540212780237198e-07,skip
hmac_domain_separation_demo,c16_short_salt_caveat,salt_policy,demo_account,0,0,4,,,,,False,True,,,,,,,,,False,False,6.528571248054504e-07,skip
hmac_domain_separation_demo,c17_salt_uniqueness,salt_policy,synthetic_password_case,0,0,16,,,,,False,True,,,,,,,,,False,False,6.479676812887192e-07,skip
hmac_domain_separation_demo,c18_scrypt_available,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_available_or_skip,,False,True,,,,,,,,,False,False,5.958136171102524e-07,skip
hmac_domain_separation_demo,c19_scrypt_unavailable_skip,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_optional_skip,,False,True,,,,,,,,,False,False,5.811452865600586e-07,skip
hmac_domain_separation_demo,c20_scrypt_parameters,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_n_r_p_metadata,,False,True,,,,,,,,,False,False,5.790498107671738e-07,skip
hmac_domain_separation_demo,c21_scrypt_memory_cost,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_memory_cost_caveat,,False,True,,,,,,,,,False,False,5.699694156646729e-07,skip
hmac_domain_separation_demo,c22_compare_digest_success,compare_policy,fake_login_row,0,0,0,,,,,False,True,,,,,,,,,False,False,6.221234798431396e-07,skip
hmac_domain_separation_demo,c23_compare_digest_failure,compare_policy,fake_login_row,0,0,0,,,,,False,True,,,,,,,,,False,False,6.209593266248703e-07,skip
hmac_domain_separation_demo,c24_equality_compare_caveat,compare_policy,fake_login_row,0,0,0,,,,,False,True,,,,,,,,,True,False,6.188638508319855e-07,skip
hmac_domain_separation_demo,c25_hex_vs_binary,verifier_format,sample_verifier,0,0,0,,,hex_vs_binary_caveat,,False,True,,,,,,,,,False,False,6.33997842669487e-07,skip
hmac_domain_separation_demo,c26_base64_verifier,verifier_format,sample_verifier,0,0,0,,,base64_encoding,,False,True,,,,,,,,,False,False,6.16069883108139e-07,skip
hmac_domain_separation_demo,c27_malformed_verifier,verifier_format,sample_verifier,0,0,0,,,malformed_verifier_parse_error,,False,True,,,,,,,,,False,False,6.260816007852554e-07,skip
hmac_domain_separation_demo,c28_missing_algorithm,verifier_format,sample_verifier,0,0,0,,,missing_algorithm_metadata,,False,True,,,,,,,,,False,False,6.069894880056381e-07,skip
hmac_domain_separation_demo,c29_missing_cost,verifier_format,sample_verifier,0,0,0,,,missing_cost_metadata,,False,True,,,,,,,,,False,False,6.081536412239075e-07,skip
hmac_domain_separation_demo,c30_missing_salt,verifier_format,sample_verifier,0,0,0,,,missing_salt_metadata,,False,True,,,,,,,,,False,False,6.16069883108139e-07,skip
hmac_domain_separation_demo,c31_unicode_utf8,encoding_caveat,example_user,13,0,0,,,,,False,True,,,,,,,,,False,False,6.980262696743011e-07,skip
hmac_domain_separation_demo,c32_bytes_str_boundary,encoding_caveat,example_user,0,0,0,,,,,False,True,,,,,,,,,False,False,6.48200511932373e-07,skip
hmac_domain_separation_demo,c33_normalization_not_applied,encoding_caveat,example_user,0,0,0,,,,,False,True,,,,,,,,,False,False,6.381887942552567e-07,skip
hmac_domain_separation_demo,c34_nul_byte,encoding_caveat,example_user,0,0,0,,,,,False,True,,,,,,,,,False,False,6.079208105802536e-07,skip
hmac_domain_separation_demo,c35_long_input_policy,input_length_caveat,toy_secret,0,200,0,,,,,False,True,,,,,,,,,False,False,6.740447133779526e-07,skip
hmac_domain_separation_demo,c36_bcrypt_72byte_not_tested,bcrypt_not_tested,toy_secret,0,100,0,,,,,False,True,,,,,,,,,False,True,6.749760359525681e-07,skip
hmac_domain_separation_demo,c37_argon2_not_stdlib,argon2_not_tested,test_service,0,0,0,,,argon2_not_stdlib,,False,True,,,,,,,,,False,True,6.419140845537186e-07,skip
hmac_domain_separation_demo,c38_bcrypt_not_stdlib,bcrypt_not_tested,test_service,0,0,0,,,bcrypt_not_stdlib,,False,True,,,,,,,,,False,True,6.200280040502548e-07,skip
hmac_domain_separation_demo,c39_pepper_not_tested,production_truth_not_tested,demo_account,0,0,0,,,pepper_not_tested,,False,True,,,,,,,,,False,True,6.76838681101799e-07,skip
hmac_domain_separation_demo,c40_password_cache_key_smell,cache_key_caveat,fake_login_row,0,0,0,,,password_cache_key_smell,,False,True,,,,,,,,,True,False,6.800983101129532e-07,skip
hmac_domain_separation_demo,c41_hmac_domain_separation,hmac_caveat,test_service,0,0,0,,,hmac_domain_separation,hmac_domain_separation,True,True,,,,,,,True,,False,False,0.00011746794916689396,
hmac_domain_separation_demo,c42_hmac_key_not_salt,hmac_caveat,test_service,0,0,0,,,hmac_key_not_salt,hmac_domain_separation,True,True,,,,,,,True,,False,False,1.4527933672070503e-05,
hmac_domain_separation_demo,c43_secrets_vs_random,secrets_policy,demo_account,0,0,0,,,,,False,True,,,,,,,,,False,False,6.800983101129532e-07,skip
hmac_domain_separation_demo,c44_deterministic_salt_test,secrets_policy,demo_account,0,0,0,,,,,False,True,,,,,,,,,False,False,8.209608495235443e-07,skip
hmac_domain_separation_demo,c45_timing_not_proof,production_truth_not_tested,test_service,0,0,0,,,,,False,True,,,,,,,,,False,True,7.119961082935333e-07,skip
hmac_domain_separation_demo,c46_password_strength_not_tested,production_truth_not_tested,example_user,0,0,0,,,password_strength_not_tested,,False,True,,,,,,,,,False,True,6.33997842669487e-07,skip
hmac_domain_separation_demo,c47_breach_resistance_not_tested,production_truth_not_tested,example_user,0,0,0,,,breach_resistance_not_tested,,False,True,,,,,,,,,False,True,6.279442459344864e-07,skip
hmac_domain_separation_demo,c48_rate_limiting_not_tested,production_truth_not_tested,fictional_admin,0,0,0,,,rate_limiting_not_tested,,False,True,,,,,,,,,False,True,6.949994713068008e-07,skip
hmac_domain_separation_demo,c49_database_storage_not_tested,production_truth_not_tested,demo_account,0,0,0,,,database_storage_not_tested,,False,True,,,,,,,,,False,True,6.440095603466034e-07,skip
hmac_domain_separation_demo,c50_production_auth_not_tested,production_truth_not_tested,fictional_admin,0,0,0,,,production_auth_not_tested,,False,True,,,,,,,,,False,True,6.221234798431396e-07,skip
password_hash_vs_kdf_scope_checker,c01_unsalted_sha256,fast_hash_footgun,example_user,12,12,0,sha256,None,unsalted_fast_hash_footgun,scope_checked,True,True,,,,,,,True,,True,False,7.799826562404633e-07,
password_hash_vs_kdf_scope_checker,c02_repeated_fast_hash,fast_hash_footgun,demo_account,12,12,0,sha256,,same_input_same_output,scope_checked,True,True,,,,,,,True,,True,False,5.969777703285217e-07,
password_hash_vs_kdf_scope_checker,c03_pbkdf2_unique_salt,salt_policy,synthetic_password_case,12,12,16,pbkdf2_hmac,100000,unique_salt_different_output,scope_checked,True,True,,,,,,,True,,False,False,6.610061973333359e-07,
password_hash_vs_kdf_scope_checker,c04_pbkdf2_same_salt_diff_password,salt_policy,synthetic_password_case,12,12,16,pbkdf2_hmac,100000,different_password_different_output,scope_checked,True,True,,,,,,,True,,False,False,5.869660526514053e-07,
password_hash_vs_kdf_scope_checker,c05_pbkdf2_algorithm_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,,algorithm_stored,scope_checked,True,True,,,,,,,True,,False,False,5.199108272790909e-07,
password_hash_vs_kdf_scope_checker,c06_pbkdf2_iteration_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,100000,iterations_stored,scope_checked,True,True,,,,,,,True,,False,False,5.490146577358246e-07,
password_hash_vs_kdf_scope_checker,c07_pbkdf2_salt_metadata,verifier_format,sample_verifier,0,0,16,,,salt_stored,scope_checked,True,True,,,,,,,True,,False,False,4.931353032588959e-07,
